#options: 1080x1080 fps=25/1 timebase=1/25 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=11848 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:0 out:0 type:I dur:2 cpbdur:2 q:13.44 aq:4.90 tex:990623 mv:102234 misc:343 imb:4624 pmb:0 smb:0 d:- ref:;
in:146 out:146 type:B dur:2 cpbdur:2 q:15.82 aq:8.68 tex:380011 mv:17683 misc:906 imb:278 pmb:4265 smb:81 d:- ref:0 ;
in:145 out:147 type:b dur:2 cpbdur:2 q:15.85 aq:10.37 tex:190341 mv:14915 misc:2496 imb:172 pmb:3951 smb:501 d:- ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:15.80 aq:10.21 tex:188333 mv:13441 misc:2410 imb:135 pmb:3995 smb:494 d:- ref:0 ;
in:152 out:149 type:P dur:2 cpbdur:2 q:15.74 aq:7.08 tex:932046 mv:25802 misc:440 imb:1875 pmb:2746 smb:3 d:- ref:0 ;
in:150 out:150 type:B dur:2 cpbdur:2 q:15.75 aq:9.59 tex:430011 mv:21435 misc:682 imb:529 pmb:4050 smb:45 d:- ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:15.76 aq:10.17 tex:203276 mv:12421 misc:2839 imb:191 pmb:3808 smb:625 d:- ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:15.74 aq:10.23 tex:221854 mv:18334 misc:1900 imb:278 pmb:4016 smb:330 d:- ref:0 ;
in:156 out:153 type:P dur:2 cpbdur:2 q:15.68 aq:7.15 tex:832103 mv:27158 misc:443 imb:1985 pmb:2634 smb:5 d:- ref:0 ;
in:154 out:154 type:B dur:2 cpbdur:2 q:15.71 aq:8.54 tex:422501 mv:20067 misc:904 imb:364 pmb:4183 smb:77 d:- ref:0 ;
in:153 out:155 type:b dur:2 cpbdur:2 q:15.72 aq:10.28 tex:189545 mv:12772 misc:2339 imb:114 pmb:4022 smb:488 d:- ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:15.69 aq:10.22 tex:243865 mv:20683 misc:1924 imb:248 pmb:4037 smb:339 d:- ref:0 ;
in:160 out:157 type:P dur:2 cpbdur:2 q:15.62 aq:7.21 tex:817454 mv:26111 misc:547 imb:1455 pmb:3152 smb:17 d:- ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:15.65 aq:8.64 tex:420393 mv:22320 misc:895 imb:342 pmb:4209 smb:73 d:- ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:15.67 aq:10.10 tex:204973 mv:14213 misc:2406 imb:197 pmb:3949 smb:478 d:- ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:15.64 aq:10.25 tex:224514 mv:20374 misc:1768 imb:197 pmb:4121 smb:306 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:15.54 aq:7.45 tex:816252 mv:29489 misc:491 imb:1481 pmb:3128 smb:15 d:- ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:15.58 aq:8.87 tex:424774 mv:28585 misc:777 imb:365 pmb:4191 smb:68 d:- ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:15.60 aq:10.21 tex:231788 mv:22671 misc:1957 imb:211 pmb:4071 smb:342 d:- ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:15.56 aq:10.14 tex:229172 mv:19735 misc:1989 imb:211 pmb:4044 smb:369 d:- ref:0 ;
in:168 out:165 type:P dur:2 cpbdur:2 q:15.55 aq:7.49 tex:802322 mv:30069 misc:481 imb:2545 pmb:2070 smb:9 d:- ref:0 ;
in:166 out:166 type:B dur:2 cpbdur:2 q:15.55 aq:8.61 tex:519280 mv:32257 misc:775 imb:492 pmb:4061 smb:71 d:- ref:0 ;
in:165 out:167 type:b dur:2 cpbdur:2 q:15.54 aq:10.22 tex:250482 mv:21757 misc:1993 imb:216 pmb:4049 smb:359 d:- ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:15.55 aq:10.20 tex:257988 mv:20720 misc:2244 imb:217 pmb:3997 smb:410 d:- ref:0 ;
in:172 out:169 type:P dur:2 cpbdur:2 q:15.52 aq:7.78 tex:754511 mv:29051 misc:542 imb:1610 pmb:2988 smb:26 d:- ref:0 ;
in:170 out:170 type:B dur:2 cpbdur:2 q:15.54 aq:8.60 tex:462822 mv:26701 misc:781 imb:441 pmb:4112 smb:71 d:- ref:0 ;
in:169 out:171 type:b dur:2 cpbdur:2 q:15.54 aq:10.10 tex:251562 mv:21293 misc:1809 imb:183 pmb:4141 smb:300 d:- ref:0 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:15.53 aq:10.09 tex:265788 mv:26499 misc:1585 imb:221 pmb:4176 smb:227 d:- ref:0 ;
in:176 out:173 type:P dur:2 cpbdur:2 q:15.48 aq:9.96 tex:506783 mv:29101 misc:484 imb:1493 pmb:3112 smb:19 d:- ref:0 ;
in:174 out:174 type:B dur:2 cpbdur:2 q:15.50 aq:8.75 tex:470426 mv:28166 misc:832 imb:335 pmb:4217 smb:72 d:- ref:0 ;
in:173 out:175 type:b dur:2 cpbdur:2 q:15.51 aq:10.20 tex:239320 mv:22697 misc:1903 imb:188 pmb:4111 smb:325 d:- ref:0 ;
in:175 out:176 type:b dur:2 cpbdur:2 q:15.49 aq:10.19 tex:269466 mv:23193 misc:1733 imb:221 pmb:4125 smb:278 d:- ref:0 ;
